ID,date_gmt,time_gmt,Longitude,Latitude,lon_colony,lat_colony,DateTime
69311,2014-01-07,11:02:30,-5.72803,-16.00753,-5.73,-16.01,2014-01-07T11:02:30Z
69311,2014-01-08,16:10:39,-5.72807,-16.0076,-5.73,-16.01,2014-01-08T16:10:39Z
69311,2014-01-09,01:09:57,-5.72793,-16.00757,-5.73,-16.01,2014-01-09T01:09:57Z
69311,2014-01-10,08:02:19,-5.85875,-15.7934,-5.73,-16.01,2014-01-10T08:02:19Z
69311,2014-01-07,04:09:25,-5.72801,-16.00757,-5.73,-16.01,2014-01-07T04:09:25Z
69311,2014-01-09,07:32:57,-5.72804,-16.00755,-5.73,-16.01,2014-01-09T07:32:57Z
69311,2014-01-09,23:16:05,-5.72812,-16.00773,-5.73,-16.01,2014-01-09T23:16:05Z
69311,2014-01-06,15:50:34,-5.75323,-15.9198,-5.73,-16.01,2014-01-06T15:50:34Z
69311,2014-01-07,03:06:39,-5.72799,-16.00762,-5.73,-16.01,2014-01-07T03:06:39Z
69311,2014-01-09,09:28:22,-5.72789,-16.00748,-5.73,-16.01,2014-01-09T09:28:22Z
69311,2014-01-08,09:29:01,-5.72823,-16.00764,-5.73,-16.01,2014-01-08T09:29:01Z
69311,2014-01-10,06:51:49,-5.89928,-15.85783,-5.73,-16.01,2014-01-10T06:51:49Z
69311,2014-01-07,03:27:39,-5.728,-16.0075,-5.73,-16.01,2014-01-07T03:27:39Z
69311,2014-01-07,20:52:40,-5.72797,-16.00758,-5.73,-16.01,2014-01-07T20:52:40Z
69311,2014-01-09,10:34:57,-5.72794,-16.00761,-5.73,-16.01,2014-01-09T10:34:57Z
69311,2014-01-09,17:03:29,-5.31344,-15.51761,-5.73,-16.01,2014-01-09T17:03:29Z
69311,2014-01-06,23:39:27,-5.72797,-16.00756,-5.73,-16.01,2014-01-06T23:39:27Z
69311,2014-01-07,17:43:22,-5.72803,-16.00761,-5.73,-16.01,2014-01-07T17:43:22Z
69311,2014-01-09,11:18:32,-5.72798,-16.00765,-5.73,-16.01,2014-01-09T11:18:32Z
69311,2014-01-10,09:21:51,-5.72801,-16.0075,-5.73,-16.01,2014-01-10T09:21:51Z
